player,pos,exp,hgt,team,conf,min,mpg,ast_to,usg,ortg,ts,year,ft_pct,two_pct,three_pct,rim_pct,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,fg_pct,barthag,adj_o,adj_d,adj_t,wab,nc_elite_sos,nc_fut_sos,nc_cur_sos,ov_elite_sos,ov_fut_sos,ov_cur_sos,previous_team,previous_conference,is_transfer,previous_ortg,previous_drtg,previous_ts,previous_usg,previous_porpag,previous_adj_oe,previous_adj_de,previous_bpm,previous_team_adjo,previous_team_adjd,previous_barthag,change_ortg,change_drtg,change_ts,change_usg,change_porpag,change_adj_oe,change_adj_de,change_bpm,change_team_adjo,change_team_adjd,change_barthag
Mawot Mag,Wing G,Sr,7-Jun,BYU,B12,44.8,19.2824,1.04345897,13.6,120.7,61.88,2025,0.75,0.585,0.397,0.7045,0.3333,1.76956,1.97686,116.712,108.016,101.691,105.46,2.34628,1.71074,4.05702,4.6,8.2,6.0,15.1,1.4,2.1,34.8,3.4,0.485507246,,,,,,11.0,0.3758,0.3758,37.0,0.717,0.717,Rutgers,B10,True,91.4,98.1939,45.95,20.5,0.749488,96.7058,92.6587,1.07396,98.3404,92.0975,0.680105,29.299999999999997,9.822100000000006,15.93,-6.9,1.0200719999999999,20.006200000000007,9.032300000000006,2.9830599999999996,,,
Max Abmas,Combo G,Sr,6-0,Texas,B12,87.3,35.0588,1.8181658,24.2,112.0,56.6,2024,0.9,0.505,0.362,0.6944,0.4,4.30254,3.70766,124.074,105.295,99.9874,176.171,4.08961,0.324569,4.41418,1.2,8.9,22.6,15.6,0.3,1.6,21.9,2.5,0.425438596491228,0.897975,116.622,96.5264,67.3612,0.66040745275629,18.0,0.4647,0.4647,34.0,0.6915,0.6915,Oral Roberts,Sum,True,120.3,103.079,60.22,27.5,5.24313,128.682,103.746,5.44352,111.758,101.635,0.748735,-8.299999999999997,2.216000000000008,-3.6199999999999974,-3.3000000000000007,-0.9405900000000003,-4.60799999999999,-3.7586000000000013,-1.0293400000000004,4.864000000000004,-5.10860000000001,0.14923999999999993
Max Agbonkpolo,Stretch 4,Jr,6-9,Wyoming,MWC,19.4,15.875,0.52173913,22.6,82.7,45.17,2023,0.688,0.405,0.294,0.4211,0.3889,0.0476856,1.42101,88.1187,107.046,102.761,43.3591,-1.86718,-0.140396,-2.00757,4.7,16.1,9.9,22.9,3.6,1.8,22.5,2.1,0.352112676056338,0.536018,106.675,105.344,65.5439,-11.664666029174,15.0,0.4838,0.4838,24.0,0.6386,0.6386,USC,P12,True,101.0,98.0211,54.0,18.8,1.29801,103.04,95.3584,1.09744,108.626,96.1802,0.802098,-18.299999999999997,9.024900000000002,-8.829999999999998,3.8000000000000007,-1.2503244,-14.921300000000002,7.4025999999999925,-3.10501,-1.9510000000000076,9.163799999999995,-0.26608
Max Agbonkpolo,Wing F,Sr,6-9,Utah St.,MWC,17.6,23.6,0.77777779,16.0,84.5,39.27,2024,0.7,0.5,0.156,0.6667,0.3529,-0.644238,2.24903,80.6113,103.365,102.77,42.9623,-3.27673,0.52265,-2.75408,5.1,14.0,4.9,13.7,0.9,2.4,15.6,2.7,0.328125,0.809079,114.852,101.299,68.7692,3.0909565031625,13.0,0.4475,0.4475,23.0,0.5883,0.5883,Wyoming,MWC,True,82.7,107.046,45.17,22.6,0.0476856,88.1187,102.761,-2.00757,106.675,105.344,0.536018,1.7999999999999972,-3.6810000000000116,-5.899999999999999,-6.600000000000001,-0.6919236,-7.507400000000004,0.009000000000000341,-0.7465100000000002,8.177000000000007,-4.0449999999999875,0.273061
Max Agbonkpolo,Wing F,Sr,9-Jun,Montana St.,BSky,63.7,25.2182,0.75677849,22.3,96.2,50.62,2025,0.763,0.488,0.326,0.6154,0.3721,0.691652,2.39675,97.6033,103.994,104.667,151.587,-0.627874,-0.15236,-0.780235,3.1,16.5,7.3,12.2,2.9,2.3,12.7,2.5,0.414715719,,,,,,23.0,0.5363,0.5363,14.0,0.4403,0.4403,Utah St.,MWC,True,84.5,103.365,39.27,16.0,-0.644238,80.6113,102.77,-2.75408,114.852,101.299,0.809079,11.700000000000003,0.6290000000000049,11.349999999999994,6.300000000000001,1.33589,16.992000000000004,1.8970000000000056,1.973845,,,
Max Amadasun,C,So,6-10,St. Bonaventure,A10,7.8,6.6667,0.42854084,15.1,104.3,62.97,2023,0.833,0.588,0.0,0.7273,0.3333,0.234818,0.522215,97.3811,105.529,106.656,14.2151,-3.35793,-0.024376,-3.38231,9.5,11.0,6.0,27.9,1.2,0.6,35.3,6.4,0.588235294117647,0.457436,100.102,101.599,65.5287,-11.787411125828,9.0,0.426,0.426,12.0,0.4907,0.4907,Pittsburgh,ACC,True,121.0,95.4644,50.0,11.6,0.11898,112.066,90.3365,2.09041,98.8835,101.055,0.437867,-16.700000000000003,10.064599999999999,12.969999999999999,3.5,0.115838,-14.684899999999999,16.319500000000005,-5.47272,1.218500000000006,0.5439999999999969,0.019569000000000003
Max Frazier,C,So,9-Jun,Central Connecticut,NEC,20.9,9.9889,0.72221388,17.9,106.4,58.09,2025,0.389,0.607,0.0,0.7045,0.25,0.271381,1.13946,97.8999,91.3694,97.6823,54.8443,-2.40219,2.15971,-0.242474,11.0,19.6,9.2,20.1,9.0,1.4,32.1,3.5,0.607142857,,,,,,9.0,0.3419,0.3419,5.0,0.2387,0.2387,Siena,MAAC,True,83.2,106.579,55.56,15.3,-0.335716,76.1729,109.194,-3.17731,90.3721,112.773,0.0726553,23.200000000000003,-15.209599999999995,2.530000000000001,2.599999999999998,0.607097,21.727000000000004,-11.511700000000005,2.934836,,,
Max Johns,Scoring PG,Sr,6-4,Duke,ACC,1.9,3.0,1.0,8.9,40.2,0.0,2023,0.0,0.0,0.0,0.0,,-0.569667,0.381024,32.5074,93.3928,92.6287,5.66606,-7.25544,3.51866,-3.73678,4.5,12.4,11.4,50.7,0.0,4.5,0.0,3.0,0.0,0.907157,113.301,92.929,64.8711,4.5020397169877,22.0,0.5563,0.5563,28.0,0.6744,0.6744,Princeton,Ivy,True,104.6,103.84,67.61,16.7,0.29755,97.6864,105.951,-2.65716,111.541,105.889,0.645204,-64.39999999999999,-10.44720000000001,-67.61,-7.799999999999999,-0.867217,-65.179,-13.322299999999998,-1.0796199999999998,1.7600000000000051,-12.959999999999994,0.261953
Max Jones,Wing G,Sr,4-Jun,Kansas St.,B12,74.3,29.8182,1.2979216,18.4,105.2,52.08,2025,0.762,0.451,0.344,0.4894,0.38,1.99428,3.18582,109.126,105.935,100.872,150.403,0.601143,1.33069,1.93183,5.7,10.0,11.6,15.2,1.0,1.7,29.1,3.3,0.4,,,,,,17.0,0.4909,0.4909,36.0,0.7332,0.7332,Cal St. Fullerton,BW,True,95.3,102.795,52.22,32.0,1.93229,108.4,103.772,1.60897,99.3719,104.639,0.355737,9.900000000000006,3.1400000000000006,-0.14000000000000057,-13.600000000000001,0.06198999999999999,0.7259999999999991,-2.9000000000000057,0.3228599999999999,,,
Max Klesmit,Combo G,Jr,6-3,Wisconsin,B10,73.9,32.0303,1.40620815,14.5,106.0,55.7,2023,0.696,0.474,0.383,0.5,0.4324,1.58307,3.83682,101.797,99.5196,93.9251,175.976,-0.597908,3.24811,2.65021,1.2,9.4,8.6,13.2,0.7,2.5,32.1,3.0,0.423255813953488,0.80752,106.478,93.9956,63.3388,-0.4913539731495,24.0,0.5477,0.5477,32.0,0.7292,0.7292,Wofford,SC,True,108.0,102.54,57.54,24.2,3.00482,112.314,101.062,1.56196,105.278,101.414,0.605884,-2.0,-3.0204000000000093,-1.8399999999999963,-9.7,-1.42175,-10.516999999999996,-7.136899999999997,1.08825,1.1999999999999886,-7.418400000000005,0.20163600000000004
Max Lorca-Lloyd,C,Sr,6-9,UMBC,AE,51.7,22.7241,0.68332528,17.4,90.4,54.06,2024,0.596,0.525,0.0,0.6263,0.2683,-0.19673,1.75797,86.1006,103.635,108.451,147.725,-3.67264,1.96021,-1.71243,4.9,18.1,9.9,28.7,9.2,1.0,37.4,3.7,0.525179856115108,0.315059,104.468,111.766,73.2919,-16.915455349568,10.0,0.3218,0.3218,9.0,0.3552,0.3552,Penn,Ivy,True,104.0,99.9836,54.88,13.2,0.32078,93.8947,99.7414,1.99067,109.903,104.884,0.63125,-13.599999999999994,3.6514000000000095,-0.8200000000000003,4.199999999999999,-0.51751,-7.7941,8.709599999999995,-3.7031,-5.435000000000002,6.882000000000005,-0.316191
Max Mackinnon,Wing G,Jr,6-Jun,Portland,WCC,69.6,28.0656,1.41666667,26.5,108.8,58.02,2025,0.9,0.491,0.386,0.5396,0.4211,2.76402,1.63784,118.388,116.362,114.827,139.972,3.08518,-1.90878,1.1764,3.3,15.4,25.0,16.7,0.8,1.3,37.9,2.1,0.463722397,,,,,,10.0,0.3463,0.3463,18.0,0.4948,0.4948,Elon,CAA,True,102.2,113.138,53.52,24.3,1.4901,104.135,114.662,-1.13921,101.441,113.702,0.212125,6.599999999999994,3.2239999999999895,4.5,2.1999999999999993,1.27392,14.253,0.16499999999999204,2.31561,,,
Max Murrell,Stretch 4,Sr,9-Jun,UC Santa Barbara,BW,44.6,18.9484,1.39142736,15.6,105.8,53.19,2025,0.846,0.618,0.325,0.75,0.4286,0.531001,1.47054,97.8191,106.49,109.514,91.1819,-0.826295,0.0723413,-0.753954,3.3,9.4,9.9,14.8,4.5,1.2,8.8,4.1,0.391891892,,,,,,6.0,0.2807,0.2807,10.0,0.3924,0.3924,Stanford,P12,True,99.7,104.449,48.67,11.4,0.0513377,89.6131,101.49,0.61173,110.011,102.83,0.684871,6.099999999999994,2.040999999999997,4.519999999999996,4.199999999999999,0.47966329999999996,8.206000000000003,8.024000000000001,-1.365684,,,
Max Shulga,Combo G,Sr,6-5,VCU,A10,79.5,32.8649,1.80000009,21.2,120.6,64.32,2024,0.876,0.5,0.415,0.5821,0.3962,4.18961,3.54662,125.563,101.839,99.2669,205.62,4.48474,1.56044,6.04518,1.4,14.6,23.5,17.7,1.0,1.7,49.2,2.3,0.446483180428135,0.745611,108.038,98.3938,65.4814,-4.1400825221354,16.0,0.5172,0.5172,21.0,0.6166,0.6166,Utah St.,MWC,True,111.3,102.296,58.52,21.2,3.27342,117.429,98.3974,4.56747,115.385,98.0254,0.867046,9.299999999999997,-0.45700000000000784,5.79999999999999,0.0,0.9161899999999998,8.134,0.8695000000000022,1.47771,-7.347000000000008,0.36839999999999407,-0.12143499999999996
Maximus Edwards,Wing G,So,5-Jun,Duquesne,A10,49.0,19.7375,0.73471784,22.7,101.2,55.13,2025,0.736,0.589,0.313,0.6667,0.4737,1.11274,1.97028,106.148,102.884,102.795,108.289,1.63765,0.0659197,1.70357,3.5,18.8,11.8,20.7,1.2,1.9,25.6,2.0,0.439613527,,,,,,8.0,0.402,0.402,13.0,0.5191,0.5191,George Washington,A10,True,99.5,106.042,53.63,23.9,1.57027,105.033,106.534,-1.67369,106.396,109.822,0.409876,1.7000000000000028,-3.1580000000000013,1.5,-1.1999999999999993,-0.45753,1.1149999999999949,-3.7390000000000043,3.3772599999999997,,,
Maximus Nelson,Stretch 4,So,6-8,Fort Wayne,Horz,45.4,18.4444,1.50015004,14.6,112.5,55.88,2024,0.857,0.538,0.369,0.4444,0.75,0.714507,1.43748,99.9148,105.279,107.766,98.0036,-1.57581,-0.626749,-2.20256,2.2,11.3,5.0,7.4,0.7,1.1,3.9,6.0,0.38121546961326,,,,,,,,,,,,Valparaiso,MVC,True,95.3,107.654,53.39,14.2,-0.0666138,86.1393,109.216,-4.12623,96.9934,107.035,0.243627,17.200000000000003,-2.375,2.490000000000002,0.40000000000000036,0.7811208000000001,13.775499999999994,-1.4499999999999886,1.9236699999999995,,,
Maximus Nelson,Stretch 4,Jr,8-Jun,Purdue Fort Wayne,Horz,57.3,23.0781,1.06655288,13.1,113.9,58.96,2025,0.818,0.5,0.39,0.5,0.5,0.859235,1.33969,100.573,113.191,114.949,93.8809,-0.341108,-1.70406,-2.04517,1.7,9.3,3.6,9.4,0.8,0.7,6.4,3.6,0.395348837,,,,,,,,,,,,Fort Wayne,Horz,True,112.5,105.279,55.88,14.6,0.714507,99.9148,107.766,-2.20256,,,,1.4000000000000057,7.912000000000006,3.0799999999999983,-1.5,0.14472799999999997,0.6581999999999937,7.182999999999993,0.15738999999999992,,,
Maxwell Land,Wing G,Jr,6-4,South Alabama,SB,18.6,31.0,0.5833646,17.8,98.4,51.08,2024,0.8,0.548,0.241,0.75,0.3333,0.50283,2.13282,93.4564,109.914,109.878,33.9977,0.163967,-0.95335,-0.789382,1.6,10.6,6.0,13.3,1.4,1.3,33.3,1.8,0.4,0.381286,103.227,107.665,68.1361,-11.191142056255,11.0,0.2948,0.2948,11.0,0.383,0.383,St. Francis PA,NEC,True,99.2,110.143,51.37,21.1,1.10018,96.8795,117.168,-3.3555,100.74,115.111,0.177476,-0.7999999999999972,-0.2289999999999992,-0.28999999999999915,-3.3000000000000007,-0.5973499999999999,-3.423099999999991,-7.290000000000006,2.5661180000000003,2.487000000000009,-7.445999999999998,0.20381000000000002
Mayar Wol,Stretch 4,So,8-Jun,Eastern Kentucky,ASun,59.7,23.8938,1.0,18.1,111.8,52.69,2025,0.778,0.49,0.338,0.5532,0.4286,1.34298,1.60622,105.989,110.487,112.391,121.34,0.504967,-1.77664,-1.27167,5.1,16.6,6.6,10.8,1.9,1.6,19.4,2.8,0.400862069,,,,,,20.0,0.466,0.466,12.0,0.3829,0.3829,College of Charleston,CAA,True,62.4,100.381,24.42,20.8,-0.447474,61.7641,101.333,-12.3476,,,,49.4,10.105999999999995,28.269999999999996,-2.6999999999999993,1.790454,44.224900000000005,11.058000000000007,11.07593,,,
Meechie Johnson,Combo G,Sr,2-Jun,Ohio St.,B10,22.0,28.8,1.17391309,20.8,89.0,47.08,2025,0.5,0.353,0.357,0.5217,0.0,0.405283,2.8832,93.8853,107.13,102.568,46.5452,-1.43326,0.513723,-0.919541,0.0,10.2,16.8,22.5,0.8,2.2,15.6,2.2,0.355555556,,,,,,26.0,0.5551,0.5551,38.0,0.7492,0.7492,South Carolina,SEC,True,107.8,104.031,51.89,26.2,3.15603,120.111,99.5434,4.43841,114.98,100.114,0.830922,-18.799999999999997,3.0989999999999895,-4.810000000000002,-5.399999999999999,-2.750747,-26.225700000000003,3.0245999999999924,-5.357951,,,
Meechie Johnson Jr.,Scoring PG,Jr,6-2,South Carolina,SEC,76.7,33.2333,1.51387497,23.6,100.4,49.34,2023,0.763,0.415,0.327,0.4535,0.3469,2.4233,2.36359,108.594,112.335,108.393,143.278,2.11199,-1.21669,0.895295,2.1,11.2,24.5,18.8,0.1,1.4,21.8,2.1,0.361031518624642,0.408645,102.88,106.24,64.2157,-9.7087916622035,13.0,0.4703,0.4703,25.0,0.648,0.648,Ohio St.,B10,True,84.8,105.143,44.57,19.0,0.144639,87.7714,98.3125,-2.47022,115.459,98.5112,0.861233,15.600000000000009,7.191999999999993,4.770000000000003,4.600000000000001,2.2786609999999996,20.822599999999994,10.0805,3.365515,-12.579000000000008,7.728799999999993,-0.45258800000000005
Mekhi Cameron,Wing G,Sr,4-Jun,Tennessee Tech,OVC,15.1,26.1143,0.44442716,19.4,88.2,46.94,2025,0.81,0.417,0.258,0.4762,0.0,-0.26061,2.07123,86.9032,111.054,108.922,26.7295,-5.38504,-3.61888,-9.00391,0.6,11.7,4.3,14.8,0.0,1.0,38.2,2.4,0.327272727,,,,,,18.0,0.3986,0.3986,9.0,0.3068,0.3068,Northern Colorado,BSky,True,68.3,113.773,32.67,18.7,-0.453766,65.2251,117.572,-11.4695,106.178,110.349,0.39102,19.900000000000006,-2.718999999999994,14.269999999999996,0.6999999999999993,0.193156,21.6781,-8.650000000000006,2.4655900000000006,,,
Mekhi Gray,Wing G,Sr,4-Jun,UMass Lowell,AE,3.3,10.11,2.24999991,8.4,91.2,40.0,2025,0.0,1.0,0.0,1.0,,-0.212743,0.219623,78.7182,117.19,120.361,4.30932,-4.89174,-4.01561,-8.90736,3.3,5.7,8.1,17.7,0.0,0.0,0.0,4.1,0.4,,,,,,12.0,0.3346,0.3346,8.0,0.3012,0.3012,NJIT,AE,True,92.6,111.318,47.31,19.7,0.357033,91.7551,115.283,-3.74213,97.8122,113.686,0.150655,-1.3999999999999915,5.872,-7.310000000000002,-11.299999999999999,-0.569776,-13.036900000000003,5.078000000000003,-5.165230000000001,,,
Mekhi Long,PF/C,Sr,6-7,Virginia Tech,ACC,24.6,18.5556,0.84996854,16.3,88.3,43.93,2024,0.5,0.52,0.0,0.5814,0.1429,-0.132497,2.06592,86.5187,101.526,98.491,66.7219,-3.22645,1.63446,-1.59199,8.5,23.7,8.9,21.6,1.9,1.4,48.4,4.9,0.419354838709677,0.823028,115.8,101.313,67.9036,-2.1462943405576,25.0,0.5358,0.5358,30.0,0.6817,0.6817,Old Dominion,SB,True,107.7,95.7307,54.83,18.6,2.15841,106.26,96.2492,2.95835,101.235,103.091,0.447954,-19.400000000000006,5.7952999999999975,-10.899999999999999,-2.3000000000000007,-2.290907,-19.74130000000001,2.241799999999998,-4.55034,14.564999999999998,-1.7779999999999916,0.37507399999999996
Mekhi Mason,Combo G,Jr,5-Jun,Washington,B10,59.8,24.3226,1.22225096,20.2,109.2,56.39,2025,0.727,0.457,0.402,0.5926,0.3137,2.13909,2.25362,115.532,111.346,104.647,116.188,2.48907,0.677439,3.16651,2.7,8.3,12.3,13.9,1.5,2.4,28.4,3.3,0.426724138,,,,,,13.0,0.405,0.405,35.0,0.7052,0.7052,Rice,Amer,True,96.3,112.163,49.38,27.4,1.78466,105.562,110.425,-1.6343,107.223,109.386,0.442835,12.900000000000006,-0.8169999999999931,7.009999999999998,-7.199999999999999,0.35443,9.969999999999999,-5.777999999999992,4.80081,,,
Melik Martin,Wing G,Sr,6-6,Drexel,CAA,66.7,26.5172,1.15633498,20.1,110.9,56.25,2022,0.727,0.544,0.353,0.6316,0.4324,2.26632,2.63517,109.868,99.7276,98.945,152.018,1.63747,1.33251,2.96998,5.3,18.1,9.3,12.5,1.1,2.5,23.2,3.2,0.489451476793249,0.566846,103.941,101.538,66.2105,-7.6859775099954,17.0,0.4908,0.4908,14.0,0.4862,0.4862,Monmouth,MAAC,True,107.8,94.6807,57.06,22.6,2.17842,110.045,99.919,3.26456,98.7226,104.711,0.336876,3.1000000000000085,5.046899999999994,-0.8100000000000023,-2.5,0.08789999999999987,-0.1770000000000067,-0.9740000000000038,-0.29457999999999984,5.218400000000003,-3.173000000000002,0.22996999999999995
Melvin Council Jr.,Combo G,Jr,4-Jun,St. Bonaventure,A10,93.2,37.0912,2.35590401,23.7,107.2,50.5,2025,0.819,0.491,0.298,0.5784,0.3684,2.91825,4.37206,112.329,98.4023,97.9957,242.354,1.94647,2.83219,4.77865,3.4,14.5,23.5,12.4,1.5,3.5,16.0,1.7,0.434298441,,,,,,9.0,0.3712,0.3712,15.0,0.5055,0.5055,Wagner,NEC,True,94.9,99.961,44.96,27.1,1.36433,99.5908,106.162,0.41482,96.2072,105.251,0.262472,12.299999999999997,-1.5587000000000018,5.539999999999999,-3.400000000000002,1.55392,12.738199999999992,-8.166300000000007,4.36383,,,
Melvyn Ebonkoli,C,Jr,6-8,UMKC,Sum,44.5,17.9688,0.57698463,13.8,100.0,51.28,2024,0.467,0.527,0.0,0.6071,0.4,-0.00502187,1.40459,88.4952,106.587,107.832,83.7275,-4.24945,-0.0768595,-4.32631,10.3,13.7,5.2,20.7,3.0,0.8,32.3,5.3,0.516129032258065,0.425512,100.772,103.437,66.5568,-11.169172277941,16.0,0.3801,0.3801,11.0,0.3635,0.3635,Missouri St.,MVC,True,96.9,102.888,40.0,39.7,0.219136,120.34,100.911,-21.9847,105.966,99.2677,0.67937,3.0999999999999943,3.698999999999998,11.280000000000001,-25.900000000000002,-0.22415787,-31.844800000000006,6.920999999999992,17.65839,-5.193999999999988,4.169299999999993,-0.25385800000000003
Mervin James,PF/C,Jr,6-7,Rider,MAAC,59.8,24.1818,0.51785502,25.3,101.1,52.22,2022,0.791,0.479,0.324,0.5669,0.3545,1.7482,2.00569,106.444,100.932,103.252,146.228,-0.498565,-0.429184,-0.927749,9.4,13.5,8.6,16.1,3.4,1.7,28.6,5.9,0.461794019933555,0.379831,98.6419,102.938,67.0368,-13.390331818408,11.0,0.3652,0.3652,11.0,0.4161,0.4161,North Alabama,ASun,True,90.3,100.01,51.15,29.2,1.02397,96.7253,102.564,-4.28135,95.2914,106.781,0.212624,10.799999999999997,0.921999999999997,1.0700000000000003,-3.8999999999999986,0.7242299999999999,9.718699999999998,0.6880000000000024,3.353601,3.350500000000011,-3.8430000000000035,0.16720699999999997
Messiah Jones,Wing F,Sr,6-6,Towson,CAA,41.6,16.7647,0.34282106,18.5,111.5,57.12,2024,0.702,0.523,0.423,0.5479,0.4737,1.10767,1.62754,107.772,102.925,102.371,86.3616,-0.223342,0.175546,-0.0477959,14.4,10.3,4.3,20.2,1.1,1.9,34.3,5.0,0.503649635036496,0.552655,102.44,100.574,62.2441,-7.3763084165766,20.0,0.4791,0.4791,15.0,0.4606,0.4606,Wofford,SC,True,115.7,108.632,60.29,23.5,2.44147,118.929,109.752,0.3789,107.841,113.757,0.351113,-4.200000000000003,-5.707000000000008,-3.1700000000000017,-5.0,-1.3337999999999999,-11.156999999999996,-7.381,-0.4266959,-5.400999999999996,-13.183000000000007,0.201542
Messiah Thompson,Pure PG,Jr,5-8,Alabama A&M,SWAC,65.5,26.8438,1.67217496,21.7,99.2,50.3,2023,0.549,0.426,0.381,0.4364,0.4186,1.11035,1.89136,99.0481,103.176,109.1,136.61,-0.33428,-0.574326,-0.908606,1.0,7.4,24.7,17.8,0.0,3.1,18.5,3.1,0.403636363636364,0.21207,95.8449,107.432,68.3252,-14.12038470245,14.0,0.4248,0.4248,8.0,0.2935,0.2935,Campbell,BSth,True,97.1,103.363,50.41,20.9,0.95357,96.9953,106.989,-2.57766,100.12,102.477,0.433496,2.1000000000000085,-0.1869999999999976,-0.10999999999999943,0.8000000000000007,0.15677999999999992,2.052800000000005,2.11099999999999,1.6690539999999998,-4.275100000000009,4.954999999999998,-0.22142599999999998
Messiah Thompson,Scoring PG,Sr,5-8,Long Beach St.,BW,45.6,18.2286,1.51155785,19.1,89.6,44.52,2024,0.615,0.438,0.286,0.5,0.411,-0.00542929,1.14554,88.4908,110.973,112.486,91.4177,-3.19829,-2.42876,-5.62705,0.9,4.6,17.4,19.4,0.0,2.0,12.4,2.4,0.361904761904762,0.431685,105.121,107.665,71.5616,-8.2687824481912,15.0,0.4226,0.4226,13.0,0.4421,0.4421,Alabama A&M,SWAC,True,99.2,103.176,50.3,21.7,1.11035,99.0481,109.1,-0.908606,95.8449,107.432,0.21207,-9.600000000000009,7.796999999999997,-5.779999999999994,-2.599999999999998,-1.1157792899999999,-10.557300000000012,3.38600000000001,-4.718444,9.2761,0.2330000000000041,0.21961499999999998
Mezie Offurum,Wing F,Sr,6-8,James Madison,SB,61.0,26.1,0.64147842,18.8,111.0,61.46,2023,0.7,0.594,0.333,0.6552,0.449,2.05242,2.89036,109.689,96.8501,97.6083,146.789,0.447385,1.40638,1.85376,7.5,15.7,8.0,20.2,1.3,1.9,53.8,3.8,0.564516129032258,0.645519,105.373,100.022,70.3822,-4.6539272709133,12.0,0.3244,0.3244,13.0,0.4295,0.4295,Mount St. Mary's,NEC,True,98.5,99.3559,51.63,22.2,1.33066,97.8194,102.875,-0.872795,95.4281,102.173,0.31315,12.5,-2.505800000000008,9.829999999999998,-3.3999999999999986,0.7217600000000002,11.869599999999991,-5.2667,2.7265550000000003,9.944900000000004,-2.1509999999999962,0.33236899999999997
Micah Handlogten,C,So,7-1,Florida,SEC,42.7,18.9697,1.12498282,14.1,128.5,61.47,2024,0.382,0.632,0.5,0.6759,0.1111,2.20114,2.10277,122.649,103.442,98.0266,132.83,3.11161,1.59888,4.71049,17.9,20.3,7.1,14.8,4.3,1.7,26.8,5.9,0.622047244094488,0.893602,120.547,100.182,71.808,2.7715047455382,20.0,0.5521,0.5521,32.0,0.7042,0.7042,Marshall,SB,True,119.5,87.2159,64.42,14.9,1.94236,109.546,88.1304,4.49304,109.606,100.644,0.727291,9.0,16.226099999999988,-2.950000000000003,-0.8000000000000007,0.25878,13.102999999999994,9.896200000000007,0.21745000000000037,10.941000000000003,-0.4620000000000033,0.166311
Micah Parrish,Wing F,Jr,6-6,San Diego St.,MWC,53.1,21.4872,0.625,18.5,102.4,51.16,2023,0.775,0.41,0.344,0.5682,0.3051,1.298,2.86279,104.829,95.8791,90.4153,149.085,0.450739,2.69734,3.14808,4.8,15.3,6.0,15.1,1.8,1.9,30.1,4.0,0.372881355932203,0.920477,110.773,89.5269,65.6929,5.6538299587726,25.0,0.6335,0.6335,29.0,0.7083,0.7083,Oakland,Horz,True,110.2,101.265,58.1,17.3,2.17058,103.442,102.274,0.957576,102.464,103.338,0.475589,-7.799999999999997,-5.385900000000007,-6.940000000000005,1.1999999999999993,-0.8725800000000001,1.3870000000000005,-11.858699999999999,2.1905040000000002,8.308999999999997,-13.811099999999996,0.444888
Micah Parrish,Wing G,Sr,6-Jun,Ohio St.,B10,76.0,32.1,0.72305417,21.1,105.9,57.12,2025,0.79,0.53,0.356,0.6824,0.3333,2.66711,3.65153,114.303,105.694,98.2037,171.956,2.37939,1.74094,4.12032,2.7,13.5,8.9,18.1,1.4,2.1,31.8,3.3,0.439490446,,,,,,26.0,0.5551,0.5551,38.0,0.7492,0.7492,San Diego St.,MWC,True,111.1,99.238,50.36,18.0,2.23609,112.146,93.6478,4.40367,111.969,94.1427,0.880193,-5.199999999999989,6.456000000000003,6.759999999999998,3.1000000000000014,0.4310200000000002,2.1569999999999965,4.555899999999994,-0.28334999999999955,,,
Micah Peavy,Wing F,So,6-7,TCU,B12,52.3,21.0882,0.64282679,19.2,90.9,47.71,2022,0.571,0.497,0.167,0.617,0.3175,0.76697,2.60544,95.9561,96.4528,91.5311,132.317,-1.64084,2.36071,0.719877,8.3,13.7,9.8,24.2,2.7,1.7,33.7,4.6,0.443850267379679,0.869814,108.603,92.0695,65.894,2.9243161294144,12.0,0.4376,0.4376,37.0,0.7253,0.7253,Texas Tech,B12,True,99.0,97.866,46.31,19.2,1.21473,102.64,93.434,0.496012,111.978,91.8906,0.906667,-8.099999999999994,-1.4132000000000033,1.3999999999999986,0.0,-0.44776000000000005,-6.683899999999994,-1.9029000000000025,0.22386499999999998,-3.375,0.17889999999999873,-0.036853000000000025
Micah Peavy,Wing F,Sr,8-Jun,Georgetown,BE,87.1,36.9969,1.37346746,24.5,108.3,55.2,2025,0.659,0.514,0.4,0.5978,0.411,3.54819,4.43706,117.418,99.8747,97.217,237.934,2.59465,2.70579,5.30044,5.0,13.2,19.9,16.8,1.6,3.7,20.0,3.2,0.481318681,,,,,,10.0,0.3118,0.3118,26.0,0.6161,0.6161,TCU,B12,True,105.9,101.37,51.54,20.1,2.18322,110.414,97.5869,2.91618,113.993,98.1587,0.848111,2.3999999999999915,-1.4953000000000003,3.6600000000000037,4.399999999999999,1.36497,7.004000000000005,-0.36990000000000123,2.38426,,,
